,ContextName,DisplayName,Id,Confirmed,RaceNr,UciRiderId,UciCode,FamilyName,GivenName,CategoryCode,PrintName,ScoreboardName,Nation,UciTeamId,UciTeamCode,UciTeamName,WorldCupRank,UciRank,UciPoints,SecondaryRank,StartOrder,StartTime,Outfit,BirthDate,Protected,IntEliteNr,Rso,Injury,Substitute,RotationOrder,timing_id,Status,Speed,Sector1_RaceTime,Sector1_TimeGap,Sector1_Position,Sector2_RaceTime,Sector2_TimeGap,Sector2_Position,Sector3_RaceTime,Sector3_TimeGap,Sector3_Position,Sector4_RaceTime,Sector4_TimeGap,Sector4_Position,Sector5_RaceTime,Sector5_TimeGap,Sector5_Position,season,venue,round,discipline,GroupIdx
1417,20250605_mtb,Qualification 2,91103,False,103,10008728667,GBR19961209,VERNON,Taylor,ME,VERNON Taylor,VERNON Taylor,GBR,,,,0,375,0.0,0,44,58290000,N,1996-12-09T00:00:00,0,False,0,0,0,0,1103,Finished,55.25709900230238,33373.0,1913.0,53.0,80396.0,4969.0,46.0,117949.0,6104.0,44.0,158740.0,9211.0,48.0,191355.0,10170.0,46.0,2025,Leogang,3,dh,
1418,20250605_mtb,Qualification 2,91058,False,58,10008172636,CAN19950106,WALLACE,Mark,ME,WALLACE Mark,WALLACE Mark,CAN,,,,0,81,0.0,0,45,58320000,N,1995-01-06T00:00:00,0,False,0,0,0,0,1058,Finished,56.872037914691944,33825.0,2365.0,57.0,81613.0,6186.0,54.0,119005.0,7160.0,54.0,158326.0,8797.0,47.0,190880.0,9695.0,45.0,2025,Leogang,3,dh,
1419,20250605_mtb,Qualification 2,91098,False,98,10117608541,ISR20060601,OSTFELD,Roee,ME,OSTFELD Roee *,OSTFELD Roee,ISR,,,,0,334,0.0,0,46,58350000,N,2006-06-01T00:00:00,0,False,0,0,0,0,1098,Finished,53.4521158129176,32717.0,1257.0,42.0,79009.0,3582.0,36.0,117979.0,6134.0,45.0,157307.0,7778.0,42.0,190392.0,9207.0,42.0,2025,Leogang,3,dh,
1420,20250605_mtb,Qualification 2,91076,False,76,10064077170,NZL20041227,MEEK,Toby,ME,MEEK Toby *,MEEK Toby,NZL,,,,0,132,0.0,0,47,58380000,N,2004-12-27T00:00:00,0,False,0,0,0,0,1076,DNF,0.0,,,,,,,,,,,,,,,,2025,Leogang,3,dh,
1421,20250605_mtb,Qualification 2,91041,False,41,10009164258,BRA19940311,VIEIRA,Roger,ME,VIEIRA Roger,VIEIRA Roger,BRA,,,,0,43,0.0,0,48,58410000,NCh,1994-03-11T00:00:00,0,False,0,0,0,0,1041,Finished,55.172413793103445,32881.0,1421.0,46.0,79107.0,3680.0,37.0,116674.0,4829.0,37.0,155627.0,6098.0,36.0,187886.0,6701.0,34.0,2025,Leogang,3,dh,
1422,20250605_mtb,Qualification 2,91053,False,53,10083936104,GBR20050506,PLATT,Dom,ME,PLATT Dom *,PLATT Dom,GBR,,,,37,74,0.0,0,49,58440000,N,2005-05-06T00:00:00,0,False,0,0,0,0,1053,Finished,56.782334384858046,32453.0,993.0,38.0,78592.0,3165.0,33.0,115786.0,3941.0,31.0,154260.0,4731.0,25.0,186982.0,5797.0,27.0,2025,Leogang,3,dh,
1423,20250605_mtb,Qualification 2,91040,False,40,10114106942,AUS20040327,CONNELLY,Jackson,ME,CONNELLY Jackson *,CONNELLY Jackson,AUS,TAR,TAR,THE ALLIANCE,0,40,0.0,0,50,58470000,,2004-03-27T00:00:00,0,False,0,0,0,0,1040,Finished,57.00712589073634,32340.0,880.0,36.0,77383.0,1956.0,19.0,114458.0,2613.0,14.0,153436.0,3907.0,20.0,185327.0,4142.0,19.0,2025,Leogang,3,dh,
1424,20250605_mtb,Qualification 2,91059,False,59,10113898895,AUS20060706,SLOAN,Carter,ME,SLOAN Carter *,SLOAN Carter,AUS,,,,0,84,0.0,0,51,58500000,N,2006-07-06T00:00:00,0,False,0,0,0,0,1059,Finished,55.81395348837209,31659.0,199.0,12.0,77692.0,2265.0,22.0,114910.0,3065.0,19.0,153002.0,3473.0,15.0,185088.0,3903.0,16.0,2025,Leogang,3,dh,
1425,20250605_mtb,Qualification 2,91045,False,45,10069990332,FRA20020607,GRISEL,Léo,ME,GRISEL Léo,GRISEL Léo,FRA,,,,0,56,0.0,0,52,58530000,,2002-06-07T00:00:00,0,False,0,0,0,0,1045,Finished,55.64142194744977,31553.0,93.0,7.0,77363.0,1936.0,18.0,115575.0,3730.0,25.0,154867.0,5338.0,28.0,187135.0,5950.0,28.0,2025,Leogang,3,dh,
1426,20250605_mtb,Qualification 2,91069,False,69,10008586504,FRA19930808,PIERRON,Baptiste,ME,PIERRON Baptiste,PIERRON Baptiste,FRA,,,,0,114,0.0,0,53,58560000,N,1993-08-08T00:00:00,0,False,0,0,0,0,1069,Finished,54.257724189902035,33156.0,1696.0,50.0,79375.0,3948.0,40.0,117754.0,5909.0,41.0,156359.0,6830.0,38.0,188412.0,7227.0,38.0,2025,Leogang,3,dh,
1427,20250605_mtb,Qualification 2,91080,False,80,10083250737,CAN20060101,GRIFFITH,Ryan,ME,GRIFFITH Ryan *,GRIFFITH Ryan,CAN,PFR,PFR,PIVOT FACTORY RACING,0,151,0.0,0,54,58590000,,2006-01-01T00:00:00,0,False,0,0,0,0,1080,DNS,0.0,,,,,,,,,,,,,,,,2025,Leogang,3,dh,
1428,20250605_mtb,Qualification 2,91070,False,70,10023914524,IRL20000415,KERR,Henry,ME,KERR Henry,KERR Henry,IRL,AON,AON,AON RACING - TOURNE CAMPERVANS,0,115,0.0,0,55,58620000,,2000-04-15T00:00:00,0,False,0,0,0,0,1070,Finished,55.7707203718048,31982.0,522.0,20.0,77741.0,2314.0,23.0,115676.0,3831.0,30.0,156080.0,6551.0,37.0,188035.0,6850.0,36.0,2025,Leogang,3,dh,
1429,20250605_mtb,Qualification 2,91094,False,94,10130533688,USA20061209,TOMLINSON,Gavin,ME,TOMLINSON Gavin *,TOMLINSON Gavin,USA,AGR,AGR,GWIN RACING,0,273,0.0,0,56,58650000,,2006-12-09T00:00:00,0,False,0,0,0,0,1094,DNF,0.0,31527.0,67.0,6.0,,,,,,,,,,,,,2025,Leogang,3,dh,
1430,20250605_mtb,Qualification 2,91052,False,52,10056597258,FRA20060203,FALQUET,Mylann,ME,FALQUET Mylann *,FALQUET Mylann,FRA,GMS,GMS,GOODMAN SANTACRUZ,0,73,0.0,0,57,58680000,,2006-02-03T00:00:00,0,False,0,0,0,0,1052,Finished,55.55555555555556,31796.0,336.0,14.0,78327.0,2900.0,29.0,115648.0,3803.0,29.0,154884.0,5355.0,29.0,187739.0,6554.0,33.0,2025,Leogang,3,dh,
1431,20250605_mtb,Qualification 2,91042,False,42,10009443942,ITA19970920,REVELLI,Loris,ME,REVELLI Loris,REVELLI Loris,ITA,,,,0,48,0.0,0,58,58710000,,1997-09-20T00:00:00,0,False,0,0,0,0,1042,Finished,55.7707203718048,32191.0,731.0,28.0,77574.0,2147.0,21.0,115144.0,3299.0,22.0,153201.0,3672.0,17.0,185092.0,3907.0,17.0,2025,Leogang,3,dh,
1432,20250605_mtb,Qualification 2,91016,False,16,10007546378,USA19950101,RUDE JR,Richard,ME,RUDE JR Richard,RUDE JR Richard,USA,YET,YET,YETI / FOX FACTORY RACE TEAM,11,28,0.0,0,59,58740000,,1995-01-01T00:00:00,0,False,0,0,0,0,1016,Finished,57.188244638602065,32837.0,1377.0,44.0,78644.0,3217.0,34.0,115831.0,3986.0,32.0,155346.0,5817.0,34.0,187438.0,6253.0,32.0,2025,Leogang,3,dh,
1433,20250605_mtb,Qualification 2,91035,False,35,10122961426,NZL20061122,WAYMAN,Luke,ME,WAYMAN Luke *,WAYMAN Luke,NZL,ATH,ATH,CONTINENTAL ATHERTON,26,33,0.0,0,60,58770000,,2006-11-22T00:00:00,0,False,0,0,0,0,1035,Finished,56.11847233047545,31959.0,499.0,19.0,77335.0,1908.0,16.0,114953.0,3108.0,20.0,154124.0,4595.0,23.0,186093.0,4908.0,23.0,2025,Leogang,3,dh,
1434,20250605_mtb,Qualification 2,91061,False,61,10094193347,CAN20060506,JEWETT,Dane,ME,JEWETT Dane *,JEWETT Dane,CAN,GFT,GFT,GIANT FACTORY OFF-ROAD TEAM - DH,0,90,0.0,0,61,58800000,,2006-05-06T00:00:00,0,False,0,0,0,0,1061,Finished,53.81165919282511,32337.0,877.0,35.0,78702.0,3275.0,35.0,115898.0,4053.0,33.0,154676.0,5147.0,27.0,187214.0,6029.0,29.0,2025,Leogang,3,dh,
1435,20250605_mtb,Qualification 2,91030,False,30,10010038167,USA19920430,NORTON,Dakotah,ME,NORTON Dakotah,NORTON Dakotah,USA,MFR,MFR,MONDRAKER FACTORY RACING DH,0,23,0.0,0,62,58830000,,1992-04-30T00:00:00,0,False,0,0,0,0,1030,Finished,56.470588235294116,32059.0,599.0,22.0,77345.0,1918.0,17.0,114991.0,3146.0,21.0,152707.0,3178.0,13.0,184920.0,3735.0,14.0,2025,Leogang,3,dh,
1436,20250605_mtb,Qualification 2,91005,False,5,10005470073,GBR19910920,HART,Danny,ME,HART Danny,HART Danny,GBR,NRD,NRD,NORCO RACE DIVISION,20,14,0.0,0,63,58860000,,1991-09-20T00:00:00,0,False,0,0,0,0,1005,Finished,57.279236276849645,31604.0,144.0,9.0,77514.0,2087.0,20.0,114209.0,2364.0,12.0,153306.0,3777.0,18.0,185669.0,4484.0,21.0,2025,Leogang,3,dh,
1437,20250605_mtb,Qualification 2,91032,False,32,10008848505,FRA19961115,ESTAQUE,Thomas,ME,ESTAQUE Thomas,ESTAQUE Thomas,FRA,GMS,GMS,GOODMAN SANTACRUZ,0,26,0.0,0,64,58890000,,1996-11-15T00:00:00,0,False,0,0,0,0,1032,Finished,56.20608899297424,32204.0,744.0,31.0,77783.0,2356.0,25.0,114666.0,2821.0,15.0,153414.0,3885.0,19.0,185907.0,4722.0,22.0,2025,Leogang,3,dh,
1438,20250605_mtb,Qualification 2,91025,False,25,10009453945,BEL19970127,MAES,Martin,ME,MAES Martin,MAES Martin,BEL,FMD,FMD,ORBEA / FMD RACING,23,100,0.0,0,65,58920000,,1997-01-27T00:00:00,0,False,0,0,0,0,1025,Finished,58.0177276390008,32136.0,676.0,26.0,78407.0,2980.0,31.0,116373.0,4528.0,35.0,155066.0,5537.0,32.0,187292.0,6107.0,30.0,2025,Leogang,3,dh,
1439,20250605_mtb,Qualification 2,91034,False,34,10010022205,ITA19950619,PALAZZARI,Davide,ME,PALAZZARI Davide,PALAZZARI Davide,ITA,RRT,RRT,ROGUE RACING - SR SUNTOUR,35,29,0.0,0,66,58950000,NCh,1995-06-19T00:00:00,0,False,0,0,0,0,1034,Finished,52.90227773695812,32200.0,740.0,30.0,77278.0,1851.0,13.0,115192.0,3347.0,24.0,153944.0,4415.0,22.0,185658.0,4473.0,20.0,2025,Leogang,3,dh,
1440,20250605_mtb,Qualification 2,91033,False,33,10061612663,CAN20030402,JEWETT,Jakob,ME,JEWETT Jakob *,JEWETT Jakob,CAN,GFT,GFT,GIANT FACTORY OFF-ROAD TEAM - DH,0,27,0.0,0,67,58980000,NCh,2003-04-02T00:00:00,0,False,0,0,0,0,1033,DNF,0.0,32192.0,732.0,29.0,,,,,,,,,,,,,2025,Leogang,3,dh,
1441,20250605_mtb,Qualification 2,91086,False,86,10056657377,FRA20021125,GARCIN,Johan,ME,GARCIN Johan,GARCIN Johan,FRA,,,,0,223,0.0,0,68,59010000,N,2002-11-25T00:00:00,0,False,0,0,0,0,1086,DNF,0.0,32420.0,960.0,37.0,,,,,,,,,,,,,2025,Leogang,3,dh,
1442,20250605_mtb,Qualification 2,91022,False,22,10005415715,FRA19900423,THIRION,Rémi,ME,THIRION Rémi,THIRION Rémi,FRA,GFT,GFT,GIANT FACTORY OFF-ROAD TEAM - DH,22,9,0.0,0,69,59040000,,1990-04-23T00:00:00,0,False,0,0,0,0,1022,Finished,48.846675712347356,32095.0,635.0,23.0,118405.0,42978.0,76.0,185538.0,73693.0,76.0,276714.0,127185.0,76.0,336544.0,155359.0,76.0,2025,Leogang,3,dh,
1443,20250605_mtb,Qualification 2,91044,False,44,10093968631,ITA20060108,HAUSER,Christian,ME,HAUSER Christian *,HAUSER Christian,ITA,TFD,TFD,TREK FACTORY RACING DH,28,52,0.0,0,70,59070000,,2006-01-08T00:00:00,0,False,0,0,0,0,1044,Finished,55.46995377503852,32904.0,1444.0,48.0,78260.0,2833.0,28.0,116298.0,4453.0,34.0,153683.0,4154.0,21.0,185307.0,4122.0,18.0,2025,Leogang,3,dh,
1444,20250605_mtb,Qualification 2,91047,False,47,10081562028,ESP20050404,CASTELLANOS LIBERAL,Daniel,ME,CASTELLANOS LIBERAL Daniel *,CASTELLANOS LIBERAL Daniel,ESP,,,,0,61,0.0,0,71,59100000,NCh,2005-04-04T00:00:00,0,False,0,0,0,0,1047,Finished,57.69230769230769,32897.0,1437.0,47.0,79117.0,3690.0,38.0,116400.0,4555.0,36.0,155418.0,5889.0,35.0,188232.0,7047.0,37.0,2025,Leogang,3,dh,
1445,20250605_mtb,Qualification 2,91054,False,54,10068688714,GBR20040721,PIERCY,Jack,ME,PIERCY Jack *,PIERCY Jack,GBR,CLO,CLO,COMMENCAL SCHWALBE BY LES ORRES,0,77,0.0,0,72,59130000,,2004-07-21T00:00:00,0,False,0,0,0,0,1054,Finished,56.470588235294116,32316.0,856.0,33.0,78328.0,2901.0,30.0,115169.0,3324.0,23.0,154136.0,4607.0,24.0,186505.0,5320.0,25.0,2025,Leogang,3,dh,
1446,20250605_mtb,Qualification 2,91099,False,99,10090907774,CAN19990815,ILES,Finn,ME,ILES Finn,ILES Finn,CAN,SGR,SGR,SPECIALIZED GRAVITY,16,11,0.0,0,73,59160000,,1999-08-15T00:00:00,0,False,0,0,0,0,1099,Finished,58.91980360065467,31171.0,-289.0,2.0,76140.0,713.0,3.0,112127.0,282.0,3.0,150466.0,937.0,4.0,182971.0,1786.0,6.0,2025,Leogang,3,dh,
1447,20250605_mtb,Qualification 2,91020,False,20,10071553749,FRA20021004,CHAPELET,Simon,ME,CHAPELET Simon,CHAPELET Simon,FRA,RRT,RRT,ROGUE RACING - SR SUNTOUR,17,62,0.0,0,74,59190000,,2002-10-04T00:00:00,0,False,0,0,0,0,1020,Finished,57.50798722044728,32099.0,639.0,24.0,77089.0,1662.0,10.0,113098.0,1253.0,5.0,150991.0,1462.0,5.0,183067.0,1882.0,8.0,2025,Leogang,3,dh,
1448,20250605_mtb,Qualification 2,91043,False,43,10114296696,USA20030918,MAPLES,Dylan,ME,MAPLES Dylan *,MAPLES Dylan,USA,CMO,CMO,COMMENCAL/MUC-OFF BY RIDING ADDICTION,29,49,0.0,0,75,59220000,,2003-09-18T00:00:00,0,False,0,0,0,0,1043,Finished,56.64830841856806,32292.0,832.0,32.0,77319.0,1892.0,15.0,114864.0,3019.0,18.0,153125.0,3596.0,16.0,184641.0,3456.0,12.0,2025,Leogang,3,dh,
1449,20250605_mtb,Qualification 2,91015,False,15,10011016756,GBR19990525,WALKER,Matt,ME,WALKER Matt,WALKER Matt,GBR,TFD,TFD,TREK FACTORY RACING DH,0,19,0.0,0,76,59250000,NCh,1999-05-25T00:00:00,0,False,0,0,0,0,1015,Finished,58.8235294117647,31114.0,-346.0,1.0,76767.0,1340.0,9.0,113307.0,1462.0,6.0,151303.0,1774.0,7.0,183853.0,2668.0,10.0,2025,Leogang,3,dh,
1450,20250605_mtb,Qualification 2,91021,False,21,10049212326,AUS20020522,MEIER-SMITH,Luke,ME,MEIER-SMITH Luke,MEIER-SMITH Luke,AUS,GFT,GFT,GIANT FACTORY OFF-ROAD TEAM - DH,18,20,0.0,0,77,59280000,NCh,2002-05-22T00:00:00,0,False,0,0,0,0,1021,Finished,58.11138014527845,31613.0,153.0,10.0,76522.0,1095.0,5.0,112704.0,859.0,4.0,150309.0,780.0,3.0,181662.0,477.0,3.0,2025,Leogang,3,dh,
1451,20250605_mtb,Qualification 2,91024,False,24,10008106857,SWE19950427,ZWAR,Oliver,ME,ZWAR Oliver,ZWAR Oliver,SWE,FMD,FMD,ORBEA / FMD RACING,19,47,0.0,0,78,59310000,NCh,1995-04-27T00:00:00,0,False,0,0,0,0,1024,Finished,56.64830841856806,31899.0,439.0,17.0,77117.0,1690.0,11.0,114218.0,2373.0,13.0,151446.0,1917.0,9.0,182750.0,1565.0,4.0,2025,Leogang,3,dh,
1452,20250605_mtb,Qualification 2,91039,False,39,10110838143,AUS20040827,DAVIS,Oliver,ME,DAVIS Oliver *,DAVIS Oliver,AUS,TFD,TFD,TREK FACTORY RACING DH,25,38,0.0,0,79,59340000,,2004-08-27T00:00:00,0,False,0,0,0,0,1039,Finished,56.60377358490566,31193.0,-267.0,3.0,76265.0,838.0,4.0,113490.0,1645.0,8.0,151585.0,2056.0,10.0,183984.0,2799.0,11.0,2025,Leogang,3,dh,
1453,20250605_mtb,Qualification 2,91007,False,7,10006516663,USA19871224,GWIN,Aaron,ME,GWIN Aaron,GWIN Aaron,USA,AGR,AGR,GWIN RACING,33,41,0.0,0,80,59370000,,1987-12-24T00:00:00,0,False,0,0,0,0,1007,Finished,58.29959514170041,31524.0,64.0,5.0,76075.0,648.0,2.0,112099.0,254.0,2.0,149551.0,22.0,2.0,181520.0,335.0,2.0,2025,Leogang,3,dh,
1454,20250605_mtb,Qualification 2,91066,False,66,10009187092,AUT19960323,KOLB,Andreas,ME,KOLB Andreas,KOLB Andreas,AUT,YTM,YTM,YT MOB,15,3,0.0,0,81,59400000,CCh,1996-03-23T00:00:00,0,False,0,0,0,0,1066,Finished,55.29953917050691,31460.0,-64.0,4.0,75427.0,-648.0,1.0,111845.0,-254.0,1.0,149529.0,-22.0,1.0,181185.0,-335.0,1.0,2025,Leogang,3,dh,
1455,20250605_mtb,Qualification 2,91019,False,19,10011005743,GBR19991205,BREEDEN,Joe,ME,BREEDEN Joe,BREEDEN Joe,GBR,IFR,IFR,AXESS INTENSE FACTORY RACING,13,32,0.0,0,82,59430000,,1999-12-05T00:00:00,0,False,0,0,0,0,1019,Finished,58.67970660146699,31907.0,447.0,18.0,77312.0,1885.0,14.0,113935.0,2090.0,10.0,151415.0,1886.0,8.0,183062.0,1877.0,7.0,2025,Leogang,3,dh,
1456,20250605_mtb,Qualification 2,91008,False,8,10017006104,IRL20021122,DUNNE,Ronan,ME,DUNNE Ronan,DUNNE Ronan,IRL,MFR,MFR,MONDRAKER FACTORY RACING DH,32,10,0.0,0,83,59460000,,2002-11-22T00:00:00,0,False,0,0,0,0,1008,Finished,57.41626794258373,31558.0,98.0,8.0,76760.0,1333.0,7.0,113323.0,1478.0,7.0,151252.0,1723.0,6.0,183284.0,2099.0,9.0,2025,Leogang,3,dh,
1457,20250605_mtb,Qualification 2,91036,False,36,10032121027,ITA20000919,INTROZZI,Stefano,ME,INTROZZI Stefano,INTROZZI Stefano,ITA,,,,38,34,0.0,0,84,59490000,,2000-09-19T00:00:00,0,False,0,0,0,0,1036,Finished,56.33802816901409,31827.0,367.0,15.0,77139.0,1712.0,12.0,114751.0,2906.0,17.0,152936.0,3407.0,14.0,184662.0,3477.0,13.0,2025,Leogang,3,dh,
1458,20250605_mtb,Final,101015,False,15,10011016756,GBR19990525,WALKER,Matt,ME,WALKER Matt,WALKER Matt,GBR,TFD,TFD,TREK FACTORY RACING DH,0,19,0.0,0,1,54300000,NCh,1999-05-25T00:00:00,0,False,0,0,0,0,1015,Finished,64.83946750195771,30944.0,741.0,16.0,75470.0,3045.0,18.0,112233.0,2675.0,22.0,149578.0,3279.0,20.0,181177.0,3948.0,22.0,2025,Leogang,3,dh,
1459,20250605_mtb,Final,101008,False,8,10017006104,IRL20021122,DUNNE,Ronan,ME,DUNNE Ronan,DUNNE Ronan,IRL,MFR,MFR,MONDRAKER FACTORY RACING DH,32,10,0.0,0,2,54480000,,2002-11-22T00:00:00,0,False,0,0,0,0,1008,Finished,65.61014263074485,31140.0,937.0,20.0,75031.0,2606.0,12.0,111669.0,2111.0,12.0,147688.0,1389.0,8.0,178799.0,1570.0,6.0,2025,Leogang,3,dh,
1460,20250605_mtb,Final,101020,False,20,10071553749,FRA20021004,CHAPELET,Simon,ME,CHAPELET Simon,CHAPELET Simon,FRA,RRT,RRT,ROGUE RACING - SR SUNTOUR,17,62,0.0,0,3,54540000,,2002-10-04T00:00:00,0,False,0,0,0,0,1020,Finished,66.08140462889067,31065.0,862.0,18.0,75608.0,3183.0,20.0,111749.0,2191.0,13.0,149784.0,3485.0,23.0,181020.0,3791.0,20.0,2025,Leogang,3,dh,
1461,20250605_mtb,Final,101019,False,19,10011005743,GBR19991205,BREEDEN,Joe,ME,BREEDEN Joe,BREEDEN Joe,GBR,IFR,IFR,AXESS INTENSE FACTORY RACING,13,32,0.0,0,4,54600000,,1999-12-05T00:00:00,0,False,0,0,0,0,1019,Finished,66.34615384615384,31575.0,1372.0,24.0,75722.0,3297.0,23.0,112104.0,2546.0,19.0,148575.0,2276.0,13.0,179972.0,2743.0,13.0,2025,Leogang,3,dh,
1462,20250605_mtb,Final,101099,False,99,10090907774,CAN19990815,ILES,Finn,ME,ILES Finn,ILES Finn,CAN,SGR,SGR,SPECIALIZED GRAVITY,16,11,0.0,0,5,54780000,,1999-08-15T00:00:00,0,False,0,0,0,0,1099,Finished,66.7741935483871,31320.0,1117.0,22.0,75678.0,3253.0,22.0,112197.0,2639.0,21.0,149712.0,3413.0,21.0,181959.0,4730.0,25.0,2025,Leogang,3,dh,
1463,20250605_mtb,Final,101100,False,100,10017486353,IRL20030515,O'CALLAGHAN,Oisin,ME,O'CALLAGHAN Oisin *,O'CALLAGHAN Oisin,IRL,YTM,YTM,YT MOB,4,7,0.0,0,6,54960000,NCh,2003-05-15T00:00:00,0,False,0,0,0,0,1100,Finished,64.53624318004677,31269.0,1066.0,21.0,75286.0,2861.0,15.0,112005.0,2447.0,16.0,161009.0,14710.0,30.0,194544.0,17315.0,30.0,2025,Leogang,3,dh,
1464,20250605_mtb,Final,101024,False,24,10008106857,SWE19950427,ZWAR,Oliver,ME,ZWAR Oliver,ZWAR Oliver,SWE,FMD,FMD,ORBEA / FMD RACING,19,47,0.0,0,7,55080000,NCh,1995-04-27T00:00:00,0,False,0,0,0,0,1024,Finished,65.2482269503546,31614.0,1411.0,25.0,75455.0,3030.0,17.0,111999.0,2441.0,15.0,149046.0,2747.0,16.0,180301.0,3072.0,16.0,2025,Leogang,3,dh,
1465,20250605_mtb,Final,101021,False,21,10049212326,AUS20020522,MEIER-SMITH,Luke,ME,MEIER-SMITH Luke,MEIER-SMITH Luke,AUS,GFT,GFT,GIANT FACTORY OFF-ROAD TEAM - DH,18,20,0.0,0,8,55200000,NCh,2002-05-22T00:00:00,0,False,0,0,0,0,1021,Finished,65.71428571428571,32130.0,1927.0,30.0,76754.0,4329.0,29.0,112698.0,3140.0,25.0,150098.0,3799.0,24.0,181310.0,4081.0,23.0,2025,Leogang,3,dh,
1466,20250605_mtb,Final,101007,False,7,10006516663,USA19871224,GWIN,Aaron,ME,GWIN Aaron,GWIN Aaron,USA,AGR,AGR,GWIN RACING,33,41,0.0,0,9,55380000,,1987-12-24T00:00:00,0,False,0,0,0,0,1007,Finished,64.43579766536965,31016.0,813.0,17.0,75357.0,2932.0,16.0,111901.0,2343.0,14.0,149083.0,2784.0,17.0,180621.0,3392.0,19.0,2025,Leogang,3,dh,
1467,20250605_mtb,Final,101066,False,66,10009187092,AUT19960323,KOLB,Andreas,ME,KOLB Andreas,KOLB Andreas,AUT,YTM,YTM,YT MOB,15,3,0.0,0,10,55560000,CCh,1996-03-23T00:00:00,0,False,0,0,0,0,1066,Finished,65.19685039370079,30828.0,625.0,10.0,75176.0,2751.0,14.0,111655.0,2097.0,11.0,147622.0,1323.0,6.0,178910.0,1681.0,8.0,2025,Leogang,3,dh,
1468,20250605_mtb,Final,101065,False,65,10021725253,NZL20010525,GALE,Sam,ME,GALE Sam,GALE Sam,NZL,,,,0,107,0.0,0,11,55680000,,2001-05-25T00:00:00,0,False,0,0,0,0,1065,Finished,64.94117647058823,31125.0,922.0,19.0,75733.0,3308.0,24.0,112872.0,3314.0,26.0,150496.0,4197.0,26.0,181635.0,4406.0,24.0,2025,Leogang,3,dh,
1469,20250605_mtb,Final,101026,False,26,10110184506,NZL20040119,STEVENS-MCNAB,Lachlan,ME,STEVENS-MCNAB Lachlan *,STEVENS-MCNAB Lachlan,NZL,TFD,TFD,TREK FACTORY RACING DH,34,5,0.0,0,12,55800000,,2004-01-19T00:00:00,0,False,0,0,0,0,1026,Finished,66.13418530351437,30533.0,330.0,5.0,74672.0,2247.0,9.0,110817.0,1259.0,8.0,147670.0,1371.0,7.0,178437.0,1208.0,4.0,2025,Leogang,3,dh,
1470,20250605_mtb,Final,101018,False,18,10011102844,FRA19990511,PIERRON,Antoine,ME,PIERRON Antoine,PIERRON Antoine,FRA,CLO,CLO,COMMENCAL SCHWALBE BY LES ORRES,12,24,0.0,0,13,56010000,,1999-05-11T00:00:00,0,False,0,0,0,0,1018,Finished,64.83946750195771,31643.0,1440.0,26.0,76096.0,3671.0,27.0,113808.0,4250.0,29.0,150430.0,4131.0,25.0,181123.0,3894.0,21.0,2025,Leogang,3,dh,
1471,20250605_mtb,Final,101027,False,27,10009897014,GBR19980223,HATTON,Charlie,ME,HATTON Charlie,HATTON Charlie,GBR,ATH,ATH,CONTINENTAL ATHERTON,39,18,0.0,0,14,56220000,,1998-02-23T00:00:00,0,False,0,0,0,0,1027,Finished,65.2482269503546,31969.0,1766.0,29.0,75956.0,3531.0,26.0,112306.0,2748.0,23.0,148796.0,2497.0,14.0,179912.0,2683.0,12.0,2025,Leogang,3,dh,
1472,20250605_mtb,Final,101029,False,29,10007544358,FRA19940513,BRUNI,Loic,ME,BRUNI Loic,BRUNI Loic,FRA,SGR,SGR,SPECIALIZED GRAVITY,2,2,0.0,0,15,56460000,,1994-05-13T00:00:00,0,False,0,0,0,0,1029,Finished,64.48598130841121,30634.0,431.0,7.0,73770.0,1345.0,4.0,109839.0,281.0,2.0,146242.0,-57.0,1.0,177288.0,59.0,2.0,2025,Leogang,3,dh,
1473,20250605_mtb,Final,101074,False,74,10078163590,FRA20020407,ROGGE,Antoine,ME,ROGGE Antoine,ROGGE Antoine,FRA,,,,30,126,0.0,0,16,56670000,,2002-04-07T00:00:00,0,False,0,0,0,0,1074,Finished,64.28571428571429,31691.0,1488.0,27.0,76521.0,4096.0,28.0,113626.0,4068.0,28.0,151571.0,5272.0,28.0,183284.0,6055.0,27.0,2025,Leogang,3,dh,
1474,20250605_mtb,Final,101006,False,6,10053812449,CAN20041002,GOLDSTONE,Jackson,ME,GOLDSTONE Jackson *,GOLDSTONE Jackson,CAN,SCS,SCS,SANTA CRUZ SYNDICATE,3,53,0.0,0,17,56880000,,2004-10-02T00:00:00,0,False,0,0,0,0,1006,Finished,64.23584173778123,30203.0,-431.0,2.0,72425.0,-1345.0,1.0,109558.0,-281.0,1.0,146299.0,57.0,2.0,177229.0,-59.0,1.0,2025,Leogang,3,dh,
1475,20250605_mtb,Final,101051,False,51,10072798480,FRA20010202,DAPRELA,Thibaut,ME,DAPRELA Thibaut,DAPRELA Thibaut,FRA,RRT,RRT,ROGUE RACING - SR SUNTOUR,10,13,0.0,0,18,57090000,NCh,2001-02-02T00:00:00,0,False,0,0,0,0,1051,Finished,65.09433962264151,30846.0,643.0,12.0,74291.0,1866.0,6.0,110751.0,1193.0,7.0,147973.0,1674.0,10.0,178921.0,1692.0,9.0,2025,Leogang,3,dh,
